vaste	O
expédition	O
dans	O
la	B-LOC
Lune	I-LOC
.	O
On	O
construisit	O
un	O
ballon	O
monumental	O
,	O
capable	O
de	O
contenir	O
,	O
en	O
dehors	O
d'un	O
grand	O
nombre	O
de	O
passagers	O
,	O
tous	O
les	O
instruments	O
nécessaires	O
à	O
la	O
vie	O
et	O
à	O
l'exploitation	O
d'un	O
pays	O
qui	O
avait	O
paru	O
inhabité	O
à	O
ses	O
premiers	O
visiteurs	O
.	O
Les	O
excursionnistes	O
de	O
la	O
première	O
heure	O
ne	O
s'étaient	O
point	O
trompés	O
.	O
La	B-LOC
Lune	I-LOC
renfermait	O
bien	O
des	O
êtres	O
animés	O
,	O
mais	O
d'une	O
espèce	O
trop	O
inférieure	O
pour	O
gêner	O
les	O
agissements	O
des	O
habitants	O
de	O
la	B-LOC
Terre	I-LOC
.	O
C'étaient	O
des	O
animaux	O
à	O
deux	O
,	O
quatre	O
,	O
six	O
et	O
parfois	O
huit	O
pattes	O
,	O
qui	O
se	O
nourrissaient	O
d'une	O
maigre	O
végétation	O
ou	O
s'entre	O
-	O
dévoraient	O
mais	O
ne	O
possédaient	O
aucune	O
industrie	O
.	O
Réduits	O
à	O
leurs	O
seuls	O
moyens	O
naturels	O
de	O
défense	O
,	O
ils	O
ne	O
pouvaient	O
en	O
rien	O
inquiéter	O
des	O
hommes	O
en	O
possession	O
d'engins	O
perfectionnés	O
.	O
Malheureusement	O
la	O
passion	O
de	O
la	O
chasse	O
qui	O
sommeille	O
dans	O
tout	O
être	O
animé	O
pourvu	O
de	O
canines	O
,	O
la	O
difficulté	O
établir	O
rapidement	O
des	O
fabriques	O
d'agents	O
chimiques	O
,	O
poussèrent	O
les	B-MISC
Lunaires	I-MISC
(	O
c'est	O
ainsi	O
qu'on	O
appelait	O
les	O
nouveaux	O
habitants	O
de	O
la	B-LOC
Lune	I-LOC
)	O
à	O
s'emparer	O
des	O
animaux	O
pour	O
se	O
nourrir	O
de	O
leur	O
chair	O
.	O
Ce	O
nouveau	O
ou	O
plutôt	O
ce	O
vieux	O
mode	O
d'alimentation	O
creusa	O
peu	O
à	O
peu	O
un	O
fossé	O
infranchissable	O
entre	O
Lunaires	B-MISC
et	O
Terriens	B-MISC
.	O
Ces	O
derniers	O
traitaient	O
leurs	O
voisins	O
de	O
sauvages	O
,	O
et	O
les	B-MISC
Lunaires	I-MISC
ripostaient	O
en	O
accusant	O
les	B-MISC
Terriens	I-MISC
de	O
mollesse	O
.	O
Car	O
,	O
avec	O
le	O
goût	O
de	O
la	O
chasse	O
,	O
l'habitude	O
des	O
exercices	O
violents	O
leur	O
était	O
venue	O
,	O
et	O
déjà	O
les	O
passions	O
guerrières	O
s'éveillaient	O
en	O
eux	O
.	O
Bientôt	O
quelques	O
difficultés	O
surgirent	O
entre	O
les	O
deux	O
planètes	O
.	O
Les	B-MISC
Lunaires	I-MISC
ne	O
prétendaient	O
pas	O
subir	O
les	O
mêmes	O
lois	O
que	O
les	B-MISC
Terriens	I-MISC
,	O
et	O
le	O
joug	O
pacifique	O
de	O
la	B-ORG
République	I-ORG
universelle	I-ORG
les	O
gênait	O
.	O
Avec	O
les	O
moeurs	O
des	O
peuples	O
primitifs	O
,	O
ils	O
avaient	O
retrouvé	O
l'amour	O
de	O
la	O
tyrannie	O
et	O
du	O
fonctionnarisme	O
.	O
Ils	O
voulaient	O
un	O
chef	O
et	O
ils	O
prétendaient	O
tous	O
remplir	O
une	O
fonction	O
dans	O
l'État	O
.	O
La	B-ORG
République	I-ORG
universelle	I-ORG
leur	O
envoya	O
,	O
avec	O
des	O
paroles	O
conciliantes	O
,	O
les	O
plus	O
sages	O
avis	O
.	O
Mais	O
ils	O
n'en	O
tinrent	O
pas	O
compte	O
et	O
,	O
mettant	O
à	O
leur	O
tête	O
un	O
homme	O
qui	O
s'était	O
fait	O
remarquer	O
par	O
sa	O
belle	O
barbe	O
et	O
son	O
nom	O
en	O
trois	O
syllabes	O
,	O
ils	O
se	O
révoltèrent	O
.	O
La	B-ORG
République	I-ORG
universelle	I-ORG
s'arma	O
et	O
attendit	O
.	O
Les	B-MISC
Lunaires	I-MISC
firent	O
une	O
descente	O
en	O
ballon	O
,	O
mais	O
vigoureusement	O
repoussés	O
ils	O
ne	O
durent	O
la	O
vie	O
sauve	O
qu	O
'	O
à	O
la	O
magnanimité	O
des	O
humains	O
qui	O
,	O
ayant	O
depuis	O
longtemps	O
aboli	O
la	O
peine	O
de	O
mort	O
,	O
se	O
contentèrent	O
de	O
les	O
renvoyer	O
dans	O
leur	O
planète	O
.	O
L'homme	O
à	O
la	O
belle	O
barbe	O
,	O
ayant	O
cessé	O
de	O
plaire	O
,	O
s'était	O
réfugié	O
sur	O
la	B-LOC
Terre	I-LOC
.	O
On	O
alla	O
chercher	O
un	O
grand	O
ingénieur	O
,	O
l'inventeur	O
de	O
l'aérostat	O
qui	O
avait	O
transporté	O
les	O
hommes	O
dans	O
la	B-LOC
Lune	I-LOC
,	O
et	O
en	O
souvenir	O
de	O
ce	O
bienfait	O
on	O
le	O
mit	O
au	O
pouvoir	O
.	O
Dès	O
qu'il	O
fut	O
au	O
gouvernement	O
,	O
le	O
grand	O
ingénieur	O
demanda	O
de	O
l'argent	O
,	O
beaucoup	O
d'argent	O
,	O
et	O
des	O
ouvriers	O
,	O
beaucoup	O
d'ouvriers	O
.	O
On	O
lui	O
donna	O
ce	O
qu'il	O
demandait	O
,	O
puis	O
on	O
murmura	O
.	O
Mais	O
les	O
partisans	O
du	O
grand	O
ingénieur	O
allèrent	O
partout	O
répétant	O
qu'il	O
s'emparerait	O
de	O
la	B-LOC
Terre	I-LOC
et	O
qu'il	O
rembourserait	O
au	O
centuple	O
les	O
emprunts	O
qu'il	O
avait	O
contractés	O
.	O
Un	O
jour	O
sur	O
la	B-LOC
grande	I-LOC
place	I-LOC
de	I-LOC
Phoebépolis	I-LOC
,	O
on	O
vit	O
s'élever	O
un	O
canon	O
plus	O
haut	O
que	O
la	B-LOC
fameuse	O
Tour	B-LOC
Eiffel	I-LOC
qui	O
avait	O
tant	O
réjoui	O
les	O
hommes	O
du	O
dix	O
-	O
neuvième	O
siècle	O
.	O
Le	O
grand	O
ingénieur	O
fit	O
dire	O
à	O
la	B-ORG
République	I-ORG
universelle	I-ORG
que	O
,	O
si	O
elle	O
n'acceptait	O
point	O
les	O
conditions	O
draconiennes	O
qu'il	O
voulait	O
lui	O
imposer	O
,	O
il	O
lui	O
déclarerait	O
la	O
guerre	O
.	O
La	B-ORG
République	I-ORG
universelle	I-ORG
ne	O
s'émut	O
pas	O
,	O
et	O
mal	O
lui	O
en	O
prit	O
.	O
Le	O
grand	O
ingénieur	O
pointa	O
son	O
gigantesque	O
canon	O
sur	O
la	O
planète	O
ennemie	O
et	O
mit	O
le	O
feu	O
à	O
la	O
dynamite	O
.	O
L'obus	O
énorme	O
partit	O
et	O
quelques	O
minutes	O
plus	O
tard	O
il	O
s'abattit	O
sur	O
la	B-LOC
Terre	I-LOC
qu'il	O
disloqua	O
.	O
Bientôt	O
l'eau	O
des	O
mers	O
envahit	O
toute	O
la	O
surface	O
du	O
globe	O
;	O
les	O
humains	O
se	O
réfugièrent	O
dans	O
leurs	O
ballons	O
,	O
regrettant	O
de	O
n'avoir	O
qu'un	O
très	O
petit	O
nombre	O
d'aérostats	O
capables	O
de	O
dépasser	O
l'atmosphère	O
de	O
la	B-LOC
Terre	I-LOC
et	O
de	O
gagner	O
la	B-LOC
Lune	I-LOC
.	O
Ceux	O
-	O
là	O
seuls	O
qui	O
montaient	O
ces	O
ballons	O
privilégiés	O
furent	O
sauvés	O
.	O
Les	O
autres	O
périrent	O
dans	O
le	O
bouleversement	O
terrible	O
que	O
produisit	O
l'émiettement	O
du	O
globe	O
dans	O
l'espace	O
.	O
Le	O
Bon	O
-	O
Dieu	B-PER
caressait	O
toujours	O
sa	O
longue	O
barbe	O
blanche	O
,	O
mais	O
il	O
ne	O
souriait	O
plus	O
:	O
«	O
C'est	O
dommage	O
!	O
dit	O
-	O
il	O
,	O
ils	O
m'amusaient	O
»	O
,	O
puis	O
il	O
ajouta	O
:	O
«	O
Diable	O
!	O
Ça	O
va	O
me	O
faire	O
beaucoup	O
de	O
monde	O
à	O
juger	O
pour	O
demain	O
,	O
jamais	O
le	O
rôle	O
n'aura	O
été	O
si	O
chargé	O
!	O
Bah	O
!	O
je	O
les	O
remettrai	O
à	O
quinzaine	O
!	O
»	O
