CHAPITRE	chapitre	NOUN	O	O	O
dans	dans	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
tapi	tapir	VERB	O	O	O
,	,	PUNCT	O	O	O
sentit	sentir	VERB	O	O	O
une	un	DET	O	O	O
main	main	NOUN	O	O	O
se	se	PRON	O	O	O
poser	poser	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
bras	bras	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
fit	faire	VERB	O	O	O
un	un	DET	O	O	O
brusque	brusque	ADJ	O	O	O
mouvement	mouvement	NOUN	O	O	O
,	,	PUNCT	O	O	O
pris	prendre	VERB	O	O	O
de	de	ADP	O	O	O
peur	peur	NOUN	O	O	O
:	:	PUNCT	O	O	O
cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O
flegmatique	flegmatique	ADJ	O	O	O
,	,	PUNCT	O	O	O
imperturbable	imperturbable	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
rien	rien	PRON	O	O	O
auparavant	auparavant	ADV	O	O	O
ne	ne	ADV	O	O	O
parvenait	parvenir	VERB	O	O	O
à	à	ADP	O	O	O
émouvoir	émouvoir	VERB	O	O	O
,	,	PUNCT	O	O	O
avait	avoir	VERB	O	O	O
les	le	DET	O	O	O
nerfs	nerf	NOUN	O	O	O
tellement	tellement	ADV	O	O	O
surexcités	surexciter	ADJ	O	O	O
par	par	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
étrange	étrange	ADJ	O	O	O
aventure	aventure	NOUN	O	O	O
à	à	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
mêlé	mêler	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
cet	ce	DET	O	O	O
attouchement	attouchement	NOUN	O	O	O
le	le	PRON	O	O	O
terrifia	terrifier	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qui	qui	PRON	O	O	O
va	aller	VERB	O	O	O
là	là	ADV	O	O	O
?	?	PUNCT	O	O	O

grommela	grommeler	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
étranglée	étrangler	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
!	!	PUNCT	O	O	O

c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
cher	cher	ADJ	O	O	O
sir	sir	NOUN	O	O	O
Jonathan	jonathan	PROPN	O	O	O
!	!	PUNCT	O	O	O

cria	crier	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
on	on	PRON	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
oreille	oreille	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qui	qui	PRON	O	O	O
ça	cela	PRON	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
?	?	PUNCT	O	O	O

hurla	hurler	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Américain	américain	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
reconnaissait	reconnaître	VERB	O	O	O
pas	pas	ADV	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
accent	accent	NOUN	O	O	O
de	de	ADP	O	O	O
celui	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
parlait	parler	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
Fricoulet	fricoulet	PROPN	O	O	O
,	,	PUNCT	O	O	O
pardieu	pardieu	PROPN	O	O	O
!	!	PUNCT	O	O	O

Qui	qui	PRON	O	O	O
voudriez	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
fût	être	VERB	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
en	en	PRON	O	O	O
sais	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
,	,	PUNCT	O	O	O
rien	rien	PRON	O	O	O
,	,	PUNCT	O	O	O
répliqua	répliquer	VERB	O	O	O
Farenheit	farenheit	PROPN	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
dents	dent	NOUN	O	O	O
claquaient	claquer	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
dépit	dépit	NOUN	O	O	O
des	de	ADP	O	O	O
efforts	effort	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
il	il	PRON	O	O	O
faisait	faire	VERB	O	O	O
pour	pour	ADP	O	O	O
triompher	triompher	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
inconsciente	inconscient	ADJ	O	O	O
terreur	terreur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
ajouta	ajouter	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
suis	être	AUX	O	O	O
bien	bien	ADV	O	O	O
content	content	ADJ	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
soyez	être	AUX	O	O	O
pas	pas	ADV	O	O	O
mort	mort	ADJ	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
cher	cher	ADJ	O	O	O
monsieur	monsieur	NOUN	O	O	O
Fricoulet	fricoulet	PROPN	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
main	main	NOUN	O	O	O
chercha	chercher	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ombre	ombre	NOUN	O	O	O
celle	celui	PRON	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ingénieur	ingénieur	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	PRON	O	O	O
serra	serrer	VERB	O	O	O
avec	avec	ADP	O	O	O
énergie	énergie	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Merci	merci	NOUN	O	O	O
du	de	ADP	O	O	O
bon	bon	ADJ	O	O	O
sentiment	sentiment	NOUN	O	O	O
qui	qui	PRON	O	O	O
vous	vous	PRON	O	O	O
dicte	dicter	VERB	O	O	O
ces	ce	DET	O	O	O
paroles	parole	NOUN	O	O	O
,	,	PUNCT	O	O	O
riposta	riposter	VERB	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
;	;	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
aime	aimer	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
applique	applique	VERB	O	O	O
également	également	ADV	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
compagnons	compagnon	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vivants	vivant	ADJ	O	O	O
aussi	aussi	ADV	O	O	O
!	!	PUNCT	O	O	O

s	s	PRON	O	O	O
'	'	PRON	O	O	O
écria	écrier	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Américain	américain	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Tout	tout	ADV	O	O	O
comme	comme	ADP	O	O	O
moi	moi	PRON	O	O	O
;	;	PUNCT	O	O	O
...	...	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
pardon	pardon	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
débâcle	débâcle	NOUN	O	O	O
,	,	PUNCT	O	O	O
avez	avoir	AUX	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
conservé	conserver	VERB	O	O	O
votre	votre	DET	O	O	O
chronomètre	chronomètre	NOUN	O	O	O
?	?	PUNCT	O	O	O

Farenheit	farenheit	PROPN	O	O	O
se	se	PRON	O	O	O
palpa	palper	VERB	O	O	O
avec	avec	ADP	O	O	O
anxiété	anxiété	NOUN	O	O	O
:	:	PUNCT	O	O	O
ce	ce	DET	O	O	O
chronomètre	chronomètre	NOUN	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
merveilleux	merveilleux	ADJ	O	O	O
instrument	instrument	NOUN	O	O	O
indiquant	indiquer	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
heures	heure	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
secondes	seconde	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
jour	jour	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
semaine	semaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
quantième	quantième	NOUN	O	O	O
du	de	ADP	O	O	O
mois	mois	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
saisons	saison	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
changements	changement	NOUN	O	O	O
de	de	ADP	O	O	O
lune	lune	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
acheté	acheter	VERB	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
le	le	DET	O	O	O
début	début	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
opérations	opération	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
suifs	suif	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
premiers	premier	ADJ	O	O	O
bénéfices	bénéfice	NOUN	O	O	O
réalisés	réaliser	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
l	l	PRON	O	O	O
'	'	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
payé	payer	VERB	O	O	O
moins	moins	ADV	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
cent	cent	NUM	O	O	O
cinquante	cinquante	NUM	O	O	O
dollars	dollar	NOUN	O	O	O
.	.	PUNCT	O	O	O

CARTE	carte	NOUN	O	O	O
DE	de	ADP	O	O	O
LA	le	DET	O	O	O
PLANÈTE	planète	NOUN	O	O	O
MARS	mars	PROPN	O	O	O
La	le	DET	O	O	O
question	question	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ingénieur	ingénieur	NOUN	O	O	O
lui	luire	PRON	O	O	O
avait	avoir	AUX	O	O	O
causé	causer	VERB	O	O	O
une	un	DET	O	O	O
émotion	émotion	NOUN	O	O	O
bien	bien	ADV	O	O	O
naturelle	naturel	ADJ	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
tenait	tenir	VERB	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
chronomètre	chronomètre	NOUN	O	O	O
duquel	duquel	PRON	O	O	O
,	,	PUNCT	O	O	O
depuis	depuis	ADP	O	O	O
bien	bien	ADV	O	O	O
des	un	DET	O	O	O
années	année	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
jamais	jamais	ADV	O	O	O
séparé	séparer	VERB	O	O	O
et	et	CCONJ	O	O	O
qu	que	PRON	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
accoutumé	accoutumer	VERB	O	O	O
à	à	ADP	O	O	O
considérer	considérer	VERB	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
fétiche	fétiche	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
poussa	pousser	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
un	un	DET	O	O	O
soupir	soupir	NOUN	O	O	O
de	de	ADP	O	O	O
satisfaction	satisfaction	NOUN	O	O	O
en	en	ADP	O	O	O
le	le	PRON	O	O	O
sentant	sentir	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
place	place	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
poche	poche	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
vêtement	vêtement	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	VERB	O	O	O
toujours	toujours	ADV	O	O	O
;	;	PUNCT	O	O	O
...	...	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
en	en	ADP	O	O	O
quoi	quoi	ADV	O	O	O
cela	celer	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
bien	bien	ADV	O	O	O
vous	vous	PRON	O	O	O
intéresser	intéresser	VERB	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
allez	aller	VERB	O	O	O
comprendre	comprendre	VERB	O	O	O
...	...	PUNCT	O	O	O
voudriez	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
bien	bien	ADV	O	O	O
faire	faire	AUX	O	O	O
sonner	sonner	VERB	O	O	O
votre	votre	DET	O	O	O
chronomètre	chronomètre	NOUN	O	O	O
?	?	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
Américain	américain	NOUN	O	O	O
tira	tirer	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
instrument	instrument	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
poche	poche	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
approcha	approcher	VERB	O	O	O
tout	tout	ADV	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
oreille	oreille	NOUN	O	O	O
et	et	CCONJ	O	O	O
pressa	presser	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
ressort	ressort	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
sonnerie	sonnerie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
coup	coup	NOUN	O	O	O
tinta	tinter	VERB	O	O	O
faiblement	faiblement	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
quart	quart	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Le	le	DET	O	O	O
quart	quart	NOUN	O	O	O
de	de	ADP	O	O	O
quoi	quoi	PRON	O	O	O
?	?	PUNCT	O	O	O

bougonna	bougonner	VERB	O	O	O
Fricoulet	fricoulet	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
juste	juste	ADJ	O	O	O
,	,	PUNCT	O	O	O
...	...	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	VERB	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
tellement	tellement	ADV	O	O	O
perdue	perdre	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
pensais	penser	VERB	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
heure	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
pressa	presser	VERB	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
ressort	ressort	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
cette	ce	DET	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
chronomètre	chronomètre	NOUN	O	O	O
fit	faire	AUX	O	O	O
entendre	entendre	VERB	O	O	O
trois	trois	NUM	O	O	O
petits	petit	ADJ	O	O	O
coups	coup	NOUN	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
distincts	distinct	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Trois	trois	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Américain	américain	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Trois	trois	NUM	O	O	O
heures	heure	NOUN	O	O	O
et	et	CCONJ	O	O	O
quart	quart	NOUN	O	O	O
,	,	PUNCT	O	O	O
murmura	murmurer	VERB	O	O	O
Fricoulet	fricoulet	PROPN	O	O	O
comme	comme	ADP	O	O	O
se	se	PRON	O	O	O
parlant	parler	VERB	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
...	...	PUNCT	O	O	O
encore	encore	ADV	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
à	à	ADP	O	O	O
attendre	attendre	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
À	à	ADP	O	O	O
attendre	attendre	VERB	O	O	O
quoi	quoi	PRON	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Le	le	DET	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
parbleu	parbleu	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ingénieur	ingénieur	NOUN	O	O	O
ajouta	ajouter	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
ton	ton	NOUN	O	O	O
plein	plein	ADJ	O	O	O
de	de	ADP	O	O	O
satisfaction	satisfaction	NOUN	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Dans	dans	ADP	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
y	y	PRON	O	O	O
verrons	voir	VERB	O	O	O
clair	clair	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
La	le	DET	O	O	O
belle	bel	ADJ	O	O	O
avance	avance	NOUN	O	O	O
!	!	PUNCT	O	O	O

grommela	grommeler	VERB	O	O	O
Farenheit	farenheit	PROPN	O	O	O
...	...	PUNCT	O	O	O
Qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
fasse	faire	VERB	O	O	O
jour	jour	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
fasse	faire	VERB	O	O	O
nuit	nuit	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
situation	situation	NOUN	O	O	O
ne	ne	ADV	O	O	O
changera	changer	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Assurément	assurément	ADV	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
soleil	soleil	NOUN	O	O	O
ne	ne	ADV	O	O	O
peut	pouvoir	VERB	O	O	O
avoir	avoir	VERB	O	O	O
aucune	aucun	DET	O	O	O
influence	influence	NOUN	O	O	O
