Chapitre	chapitre	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
années	année	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
direction	direction	NOUN	O	O	O
financière	financier	ADJ	O	O	O
du	de	ADP	O	O	O
baron	baron	NOUN	O	O	O
de	de	ADP	O	O	O
Vercampin	vercampin	PROPN	O	O	O
.	.	PUNCT	O	O	O

À	à	ADP	O	O	O
force	force	NOUN	O	O	O
de	de	ADP	O	O	O
multiplier	multiplier	VERB	O	O	O
les	le	DET	O	O	O
succursales	succursale	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Université	université	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
lycées	lycée	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
collèges	collège	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
écoles	école	NOUN	O	O	O
primaires	primaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
pensionnats	pensionnat	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
doctrine	doctrine	NOUN	O	O	O
chrétienne	chrétien	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
cours	cours	NOUN	O	O	O
préparatoires	préparatoire	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
séminaires	séminaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
conférences	conférence	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
salles	salle	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
asyle	asyle	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
orphelinats	orphelinat	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
instruction	instruction	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
avait	avoir	AUX	O	O	O
filtré	filtrer	VERB	O	O	O
jusqu	jusqu	ADP	O	O	O
'	'	ADP	O	O	O
aux	à	ADP	O	O	O
dernières	dernier	ADJ	O	O	O
couches	couche	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ordre	ordre	NOUN	O	O	O
social	social	ADJ	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
personne	personne	PRON	O	O	O
ne	ne	ADV	O	O	O
lisait	lire	VERB	O	O	O
plus	plus	ADV	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
moins	moins	ADV	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
savait	savoir	VERB	O	O	O
lire	lire	VERB	O	O	O
,	,	PUNCT	O	O	O
écrire	écrire	VERB	O	O	O
,	,	PUNCT	O	O	O
même	même	ADV	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
fils	fils	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
artisan	artisan	NOUN	O	O	O
ambitieux	ambitieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
paysan	paysan	NOUN	O	O	O
déclassé	déclasser	VERB	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
prétendît	prétendre	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
place	place	NOUN	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
administration	administration	NOUN	O	O	O
;	;	PUNCT	O	O	O
le	le	DET	O	O	O
fonctionnarisme	fonctionnarisme	NOUN	O	O	O
se	se	PRON	O	O	O
développait	développer	VERB	O	O	O
sous	sou	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
formes	forme	NOUN	O	O	O
possibles	possible	ADJ	O	O	O
;	;	PUNCT	O	O	O
nous	nous	PRON	O	O	O
verrons	voir	VERB	O	O	O
plus	plus	ADV	O	O	O
tard	tard	ADV	O	O	O
quelle	quel	DET	O	O	O
légion	légion	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
employés	employé	NOUN	O	O	O
le	le	DET	O	O	O
gouvernement	gouvernement	NOUN	O	O	O
menait	mener	VERB	O	O	O
au	au	ADP	O	O	O
pas	pas	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
militairement	militairement	ADV	O	O	O
.	.	PUNCT	O	O	O

Ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
1l	1l	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
agit	agir	VERB	O	O	O
seulement	seulement	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
expliquer	expliquer	VERB	O	O	O
comment	comment	ADV	O	O	O
les	le	DET	O	O	O
moyens	moyen	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
instruction	instruction	NOUN	O	O	O
durent	devoir	VERB	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
accroître	accroître	VERB	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
gens	gens	NOUN	O	O	O
à	à	ADP	O	O	O
instruire	instruire	VERB	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
dix	dix	NUM	O	O	O
-	-	ADJ	O	O	O
neuvième	neuvième	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avait	avoir	AUX	O	O	O
-	-	PRON	O	O	O
on	on	PRON	O	O	O
pas	pas	ADV	O	O	O
inventé	inventer	VERB	O	O	O
les	le	DET	O	O	O
sociétés	société	NOUN	O	O	O
immobilières	immobilier	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
comptoirs	comptoir	NOUN	O	O	O
des	de	ADP	O	O	O
entrepreneurs	entrepreneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Crédit	crédit	NOUN	O	O	O
Foncier	foncier	PROPN	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
on	on	PRON	O	O	O
voulut	vouloir	VERB	O	O	O
refaire	refaire	VERB	O	O	O
une	un	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
France	france	PROPN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
nouveau	nouveau	ADJ	O	O	O
Paris	paris	PROPN	O	O	O
?	?	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
construire	construire	VERB	O	O	O
ou	ou	CCONJ	O	O	O
instruire	instruire	VERB	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
tout	tout	ADV	O	O	O
un	un	PRON	O	O	O
pour	pour	ADP	O	O	O
des	un	DET	O	O	O
hommes	homme	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
affaires	affaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
instruction	instruction	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	PUNCT	O	O	O
étant	être	AUX	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
vrai	vrai	ADJ	O	O	O
dire	dire	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu	qu	ADV	O	O	O
'	'	ADV	O	O	O
un	un	DET	O	O	O
genre	genre	NOUN	O	O	O
de	de	ADP	O	O	O
construction	construction	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
moins	moins	ADV	O	O	O
solide	solide	ADJ	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
pensa	penser	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
1937	1937	NUM	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
baron	baron	NOUN	O	O	O
de	de	ADP	O	O	O
Vercampin	vercampin	PROPN	O	O	O
,	,	PUNCT	O	O	O
fort	fort	ADV	O	O	O
connu	connaître	VERB	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
vastes	vaste	ADJ	O	O	O
entreprises	entreprise	NOUN	O	O	O
financières	financier	ADJ	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
eut	avoir	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
idée	idée	NOUN	O	O	O
de	de	ADP	O	O	O
fonder	fonder	VERB	O	O	O
un	un	DET	O	O	O
immense	immense	ADJ	O	O	O
collège	collège	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
lequel	lequel	PRON	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
arbre	arbre	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
enseignement	enseignement	NOUN	O	O	O
pôût	pôût	VERB	O	O	O
pousser	pousser	VERB	O	O	O
toutes	tout	ADJ	O	O	O
ses	son	DET	O	O	O
branches	branche	NOUN	O	O	O
,	,	PUNCT	O	O	O
laissant	laisser	VERB	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
État	état	NOUN	O	O	O
le	le	DET	O	O	O
soin	soin	NOUN	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
tailler	tailler	VERB	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
émonder	émonder	VERB	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
écheniller	écheniller	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
fantaisie	fantaisie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
baron	baron	NOUN	O	O	O
fusionna	fusionner	VERB	O	O	O
les	le	DET	O	O	O
lycées	lycée	NOUN	O	O	O
de	de	ADP	O	O	O
Paris	paris	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
province	province	NOUN	O	O	O
,	,	PUNCT	O	O	O
Sainte	sainte	PROPN	O	O	O
-	-	PROPN	O	O	O
Barbe	barbe	PROPN	O	O	O
et	et	CCONJ	O	O	O
Rollin	rollin	PROPN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
diverses	divers	ADJ	O	O	O
institutions	institution	NOUN	O	O	O
particulières	particulier	ADJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
établissement	établissement	NOUN	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
centralisa	centraliser	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
éducation	éducation	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
France	france	PROPN	O	O	O
entière	entier	ADJ	O	O	O
;	;	PUNCT	O	O	O
les	le	DET	O	O	O
capitaux	capital	NOUN	O	O	O
répondirent	répondre	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
appel	appel	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
présenta	présenter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
affaire	affaire	NOUN	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
forme	forme	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
une	un	DET	O	O	O
opération	opération	NOUN	O	O	O
industrielle	industriel	ADJ	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
habileté	habileté	NOUN	O	O	O
du	de	ADP	O	O	O
baron	baron	NOUN	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
garantie	garantie	NOUN	O	O	O
en	en	ADP	O	O	O
matière	matière	NOUN	O	O	O
de	de	ADP	O	O	O
finances	finance	NOUN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
argent	argent	NOUN	O	O	O
accourut	accourir	VERB	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
Société	société	NOUN	O	O	O
se	se	PRON	O	O	O
fonda	fonder	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
en	en	ADP	O	O	O
1937	1937	NUM	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
règne	règne	NOUN	O	O	O
de	de	ADP	O	O	O
Napoléon	napoléon	PROPN	O	O	O
V	v	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
lança	lancer	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
affaire	affaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
prospectus	prospectus	NOUN	O	O	O
fut	être	AUX	O	O	O
tiré	tirer	VERB	O	O	O
à	à	ADP	O	O	O
quarante	quarante	NUM	O	O	O
millions	million	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
exemplaires	exemplaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
lisait	lire	VERB	O	O	O
en	en	ADP	O	O	O
tête	tête	NOUN	O	O	O
:	:	PUNCT	O	O	O
Société	société	NOUN	O	O	O
Générale	général	ADJ	O	O	O
de	de	ADP	O	O	O
Crédit	crédit	NOUN	B-NOV	O	O
instructionnel	instructionnel	ADJ	I-NOV	O	O
,	,	PUNCT	O	O	O
Société	société	NOUN	O	O	O
anonyme	anonyme	ADJ	O	O	O
constituée	constituer	VERB	O	O	O
par	par	ADP	O	O	O
acte	acte	NOUN	O	O	O
passé	passer	VERB	O	O	O
devant	devant	ADP	O	O	O
M	m	NOUN	O	O	O
°	degré	NOUN	O	O	O
Mocquart	mocquart	PROPN	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
collègue	collègue	NOUN	O	O	O
,	,	PUNCT	O	O	O
notaires	notaire	NOUN	O	O	O
à	à	ADP	O	O	O
Paris	paris	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
6	6	NUM	O	O	O
avril	avril	NOUN	O	O	O
1937	1937	NUM	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
approuvée	approuver	VERB	O	O	O
par	par	ADP	O	O	O
décret	décret	NOUN	O	O	O
impérial	impérial	ADJ	O	O	O
du	de	ADP	O	O	O
19	19	NUM	O	O	O
mai	mai	NOUN	O	O	O
1937	1937	NUM	O	O	O
.	.	PUNCT	O	O	O

Capital	capital	NOUN	O	O	O
social	social	ADJ	O	O	O
:	:	PUNCT	O	O	O
cent	cent	NUM	O	O	O
millions	million	NOUN	O	O	O
de	de	ADP	O	O	O
francs	franc	NOUN	O	O	O
,	,	PUNCT	O	O	O
divisé	diviser	VERB	O	O	O
en	en	ADP	O	O	O
100	100	DET	O	O	O
000	000	DET	O	O	O
actions	action	NOUN	O	O	O
de	de	ADP	O	O	O
1	1	DET	O	O	O
000	000	DET	O	O	O
francs	franc	NOUN	O	O	O
chacune	chacun	PRON	O	O	O
.	.	PUNCT	O	O	O

Conseil	conseil	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
administration	administration	NOUN	O	O	O
:	:	PUNCT	O	O	O
baron	baron	NOUN	O	O	O
de	de	ADP	O	O	O
Vercampin	vercampin	PROPN	O	O	O
,	,	PUNCT	O	O	O
C.	c.	NOUN	O	O	O
#	#	NOUN	O	O	O
,	,	PUNCT	O	O	O
président	président	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
Montaut	montaut	PROPN	O	O	O
,	,	PUNCT	O	O	O
O	o	NOUN	O	O	O
#	#	NOUN	O	O	O
,	,	PUNCT	O	O	O
directeur	directeur	NOUN	O	O	O
du	de	ADP	O	O	O
chemin	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
Orléans	orléans	PROPN	O	O	O
vice	vice	NOUN	O	O	O
-	-	NOUN	O	O	O
présidents	président	NOUN	O	O	O
Garassu	garassu	PROPN	O	O	O
,	,	PUNCT	O	O	O
banquier	banquier	NOUN	O	O	O
.	.	PUNCT	O	O	O

le	le	DET	O	O	O
marquis	marquis	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
Amphisbon	amphisbon	PROPN	O	O	O
,	,	PUNCT	O	O	O
G	gramme	NOUN	O	O	O
O	o	NOUN	O	O	O
#	#	NOUN	O	O	O
,	,	PUNCT	O	O	O
sénateur	sénateur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Roquamon	roquamon	PROPN	O	O	O
,	,	PUNCT	O	O	O
colonel	colonel	NOUN	O	O	O
de	de	ADP	O	O	O
gendarmerie	gendarmerie	NOUN	O	O	O
,	,	PUNCT	O	O	O
G.C	g.c	NOUN	O	O	O
#	#	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dermangent	dermangent	PROPN	O	O	O
,	,	PUNCT	O	O	O
député	député	NOUN	O	O	O
.	.	PUNCT	O	O	O

Frappeloup	frappeloup	PROPN	O	O	O
,	,	PUNCT	O	O	O
,	,	PUNCT	O	O	O
directeur	directeur	NOUN	O	O	O
général	général	ADJ	O	O	O
du	de	ADP	O	O	O
Crédit	crédit	NOUN	B-NOV	O	O
instructionnel	instructionnel	ADJ	I-NOV	O	O
.	.	PUNCT	O	O	O

Suivaient	suivre	VERB	O	O	O
les	le	DET	O	O	O
statuts	statut	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Société	société	NOUN	O	O	O
soigneusement	soigneusement	ADV	O	O	O
rédigés	rédiger	VERB	O	O	O
en	en	ADP	O	O	O
langue	langue	NOUN	O	O	O
financière	financier	ADJ	O	O	O
