PREMIÈRE	premier	ADJ	O	O	O
-	-	PUNCT	O	O	O
et	et	PUNCT	O	O	O
-	-	PUNCT	O	O	O
vient	venir	PUNCT	O	O	O
incessant	incessant	PUNCT	O	O	O
et	et	PUNCT	O	O	O
du	de	ADP	O	O	O
tumulte	tumulte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Cité	cité	PUNCT	O	O	O
...	...	PUNCT	O	O	O
bref	bref	PUNCT	O	O	O
,	,	PUNCT	O	O	O
tous	tout	ADJ	O	O	O
ceux	celui	PUNCT	O	O	O
qui	qui	PUNCT	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
près	près	PUNCT	O	O	O
ou	ou	PUNCT	O	O	O
même	même	ADV	O	O	O
de	de	ADP	O	O	O
loin	loin	ADV	O	O	O
,	,	PUNCT	O	O	O
touchent	toucher	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
géographie	géographie	PUNCT	O	O	O
,	,	PUNCT	O	O	O
l	l	PUNCT	O	O	O
'	'	PUNCT	O	O	O
aiment	aimer	VERB	O	O	O
,	,	PUNCT	O	O	O
l	l	PUNCT	O	O	O
'	'	PUNCT	O	O	O
étudient	étudier	VERB	O	O	O
,	,	PUNCT	O	O	O
l	l	PUNCT	O	O	O
'	'	PUNCT	O	O	O
enseignent	enseigner	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	PRON	O	O	O
cultivent	cultiver	VERB	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
titre	titre	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	PRON	O	O	O
vivent	vivre	VERB	O	O	O
et	et	CCONJ	O	O	O
trop	trop	ADV	O	O	O
souvent	souvent	ADV	O	O	O
,	,	PUNCT	O	O	O
hélas	héler	INTJ	O	O	O
!	!	PUNCT	O	O	O

en	en	PRON	O	O	O
meurent	mourir	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
réunis	réunir	VERB	O	O	O
quotidiennement	quotidiennement	ADV	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
deux	deux	NUM	O	O	O
à	à	ADP	O	O	O
quatre	quatre	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
National	national	X	O	O	O
Gallery	gallery	X	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
tenaient	tenir	VERB	O	O	O
les	le	DET	O	O	O
assises	assise	NOUN	O	O	O
du	de	ADP	O	O	O
congrès	congrès	NOUN	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
ce	ce	DET	O	O	O
congrès	congrès	NOUN	O	O	O
en	en	ADP	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
,	,	PUNCT	O	O	O
rien	rien	PRON	O	O	O
à	à	ADP	O	O	O
dire	dire	VERB	O	O	O
.	.	PUNCT	O	O	O

Ni	ni	CCONJ	O	O	O
meilleur	meilleur	ADJ	O	O	O
ni	ni	CCONJ	O	O	O
pire	pire	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
précédents	précédent	ADJ	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
que	que	SCONJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
suivront	suivre	VERB	O	O	O
.	.	PUNCT	O	O	O

Chaque	chaque	DET	O	O	O
jour	jour	NOUN	O	O	O
les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
arrivent	arriver	VERB	O	O	O
avec	avec	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
implacable	implacable	ADJ	O	O	O
ponctualité	ponctualité	NOUN	O	O	O
de	de	ADP	O	O	O
gens	gens	NOUN	O	O	O
habitués	habituer	VERB	O	O	O
à	à	ADP	O	O	O
couper	couper	VERB	O	O	O
des	un	DET	O	O	O
minutes	minute	NOUN	O	O	O
en	en	ADP	O	O	O
quatre	quatre	PRON	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
secondes	seconde	NOUN	O	O	O
en	en	ADP	O	O	O
huit	huit	NUM	O	O	O
,	,	PUNCT	O	O	O
retirent	retirer	VERB	O	O	O
leur	son	DET	O	O	O
pardessus	pardessus	NOUN	O	O	O
,	,	PUNCT	O	O	O
apparaissent	apparaître	VERB	O	O	O
chamarrés	chamarrer	VERB	O	O	O
de	de	ADP	O	O	O
décorations	décoration	NOUN	O	O	O
polychromes	polychrome	ADJ	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
saluent	saluer	VERB	O	O	O
,	,	PUNCT	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
installent	installer	VERB	O	O	O
,	,	PUNCT	O	O	O
semblent	sembler	VERB	O	O	O
prêter	prêter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
oreille	oreille	NOUN	O	O	O
aux	à	ADP	O	O	O
choses	chose	NOUN	O	O	O
palpitantes	palpitant	ADJ	O	O	O
qui	qui	PRON	O	O	O
perdent	perdre	VERB	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
à	à	ADP	O	O	O
être	être	AUX	O	O	O
nasillées	nasiller	VERB	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
personnage	personnage	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
attendent	attendre	VERB	O	O	O
patiemment	patiemment	ADV	O	O	O
le	le	DET	O	O	O
coup	coup	NOUN	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
heures	heure	NOUN	O	O	O
frappé	frapper	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
marteau	marteau	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
horloge	horloge	NOUN	O	O	O
monumentale	monumental	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
séance	séance	NOUN	O	O	O
est	être	AUX	O	O	O
finie	finir	VERB	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
alors	alors	ADV	O	O	O
seulement	seulement	ADV	O	O	O
que	que	SCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
assemblée	assemblée	NOUN	O	O	O
semble	sembler	VERB	O	O	O
se	se	PRON	O	O	O
dégeler	dégeler	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
petits	petit	ADJ	O	O	O
brouhahas	brouhaha	NOUN	O	O	O
de	de	ADP	O	O	O
fin	fin	NOUN	O	O	O
de	de	ADP	O	O	O
classe	classe	NOUN	O	O	O
,	,	PUNCT	O	O	O
bien	bien	ADV	O	O	O
connus	connaître	VERB	O	O	O
des	de	ADP	O	O	O
écoliers	écolier	NOUN	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
des	un	DET	O	O	O
conversations	conversation	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
engagent	engager	VERB	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
présentations	présentation	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
opèrent	opérer	VERB	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
poignées	poignée	NOUN	O	O	O
de	de	ADP	O	O	O
mains	main	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
échangent	échanger	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
cause	cause	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
tout	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
même	même	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
question	question	NOUN	O	O	O
agitée	agiter	VERB	O	O	O
en	en	ADP	O	O	O
séance	séance	NOUN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
un	un	DET	O	O	O
temps	temps	NOUN	O	O	O
plus	plus	ADV	O	O	O
ou	ou	CCONJ	O	O	O
moins	moins	ADV	O	O	O
long	long	ADJ	O	O	O
subordonné	subordonner	VERB	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
état	état	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
atmosphère	atmosphère	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
intérêt	intérêt	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
chose	chose	NOUN	O	O	O
exposée	exposer	VERB	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
potin	potin	NOUN	O	O	O
du	de	ADP	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
affaires	affaire	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
au	au	ADP	O	O	O
plaisir	plaisir	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
assemblée	assemblée	NOUN	O	O	O
délibérante	délibérant	ADJ	O	O	O
se	se	PRON	O	O	O
dissout	dissoudre	VERB	O	O	O
sans	sans	ADP	O	O	O
délibérer	délibérer	VERB	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
quittent	quitter	VERB	O	O	O
Trafalgar	trafalgar	PROPN	O	O	O
-	-	PROPN	O	O	O
Square	square	PROPN	O	O	O
par	par	ADP	O	O	O
petits	petit	ADJ	O	O	O
groupes	groupe	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
forment	former	VERB	O	O	O
sous	sou	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
influence	influence	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
curiosité	curiosité	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
sympathies	sympathie	NOUN	O	O	O
brusquement	brusquement	ADV	O	O	O
écloses	éclore	VERB	O	O	O
,	,	PUNCT	O	O	O
parfois	parfois	ADV	O	O	O
aussi	aussi	ADV	O	O	O
de	de	ADP	O	O	O
contrastes	contraste	NOUN	O	O	O
entre	entrer	ADP	O	O	O
personnes	personne	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
rivalités	rivalité	NOUN	O	O	O
entre	entrer	ADP	O	O	O
citoyens	citoyen	NOUN	O	O	O
de	de	ADP	O	O	O
nationalités	nationalité	NOUN	O	O	O
différentes	différent	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
chacun	chacun	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
en	en	PRON	O	O	O
va	aller	VERB	O	O	O
où	où	ADV	O	O	O
bon	bon	PRON	O	O	O
lui	luire	PRON	O	O	O
semble	sembler	VERB	O	O	O
en	en	ADP	O	O	O
attendant	attendre	VERB	O	O	O
la	le	DET	O	O	O
prochaine	prochain	ADJ	O	O	O
réunion	réunion	NOUN	O	O	O
.	.	PUNCT	O	O	O

Telle	tel	ADJ	O	O	O
est	être	AUX	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
légères	léger	ADJ	O	O	O
variantes	variante	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
façon	façon	NOUN	O	O	O
dont	dont	PRON	O	O	O
se	se	PRON	O	O	O
comportent	comporter	VERB	O	O	O
les	le	DET	O	O	O
congrès	congrès	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
traite	traire	VERB	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
indifférence	indifférence	NOUN	O	O	O
générale	général	ADJ	O	O	O
—	—	PUNCT	O	O	O
,	,	PUNCT	O	O	O
indifférence	indifférence	NOUN	O	O	O
de	de	ADP	O	O	O
bon	bon	ADJ	O	O	O
ton	ton	NOUN	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
—	—	PUNCT	O	O	O
un	un	DET	O	O	O
certain	certain	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
de	de	ADP	O	O	O
questions	question	NOUN	O	O	O
qui	qui	PRON	O	O	O
demeurent	demeurer	VERB	O	O	O
inconnues	inconnu	ADJ	O	O	O
aux	à	ADP	O	O	O
membres	membre	NOUN	O	O	O
jusqu	jusqu	ADP	O	O	O
'	'	ADP	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
publication	publication	NOUN	O	O	O
du	de	ADP	O	O	O
compte	compte	NOUN	O	O	O
rendu	rendu	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
se	se	PRON	O	O	O
sépare	séparer	VERB	O	O	O
après	après	ADP	O	O	O
congratulations	congratulation	NOUN	O	O	O
générales	général	ADJ	O	O	O
,	,	PUNCT	O	O	O
interviews	interview	NOUN	O	O	O
de	de	ADP	O	O	O
reporters	reporter	NOUN	O	O	O
et	et	CCONJ	O	O	O
averses	averse	NOUN	O	O	O
de	de	ADP	O	O	O
médailles	médaille	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
décorations	décoration	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
ces	ce	DET	O	O	O
assises	assise	NOUN	O	O	O
scientifiques	scientifique	ADJ	O	O	O
ont	avoir	VERB	O	O	O
du	de	ADP	O	O	O
moins	moins	ADV	O	O	O
cela	celer	PRON	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
utile	utile	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
elles	lui	PRON	O	O	O
rapprochent	rapprocher	VERB	O	O	O
des	de	ADP	O	O	O
hommes	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
ignoraient	ignorer	VERB	O	O	O
ou	ou	CCONJ	O	O	O
se	se	PRON	O	O	O
méconnaissaient	méconnaître	VERB	O	O	O
,	,	PUNCT	O	O	O
créent	créer	VERB	O	O	O
parfois	parfois	ADV	O	O	O
des	un	DET	O	O	O
liaisons	liaison	NOUN	O	O	O
durables	durable	ADJ	O	O	O
,	,	PUNCT	O	O	O
excitent	exciter	VERB	O	O	O
une	un	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
émulation	émulation	NOUN	O	O	O
et	et	CCONJ	O	O	O
produisent	produire	VERB	O	O	O
d	d	ADP	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
part	part	NOUN	O	O	O
des	un	DET	O	O	O
événements	événement	NOUN	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
inattendus	inattendu	ADJ	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
positivement	positivement	ADV	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
arriva	arriver	VERB	O	O	O
le	le	DET	O	O	O
13	13	NUM	O	O	O
mai	mai	NOUN	O	O	O
—	—	PUNCT	O	O	O
jour	jour	NOUN	O	O	O
fatidique	fatidique	ADJ	O	O	O
—	—	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
issue	issue	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
séance	séance	NOUN	O	O	O
aussi	aussi	ADV	O	O	O
incolore	incolore	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
précédentes	précédent	ADJ	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
géographe	géographe	NOUN	O	O	O
allemand	allemand	ADJ	O	O	O
—	—	PUNCT	O	O	O
un	un	DET	O	O	O
géographe	géographe	NOUN	O	O	O
de	de	ADP	O	O	O
profession	profession	NOUN	O	O	O
appartenant	appartenir	VERB	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
honorable	honorable	ADJ	O	O	O
corporation	corporation	NOUN	O	O	O
des	de	ADP	O	O	O
sédentaires	sédentaire	NOUN	O	O	O
—	—	PUNCT	O	O	O
avait	avoir	AUX	O	O	O
pendant	pendant	ADP	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
consécutives	consécutif	ADJ	O	O	O
,	,	PUNCT	O	O	O
parlé	parler	VERB	O	O	O
des	de	ADP	O	O	O
voies	voie	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
accès	accès	NOUN	O	O	O
au	au	ADP	O	O	O
pôle	pôle	NOUN	O	O	O
Nord	nord	ADJ	O	O	O
et	et	CCONJ	O	O	O
si	si	ADV	O	O	O
consciencieusement	consciencieusement	ADV	O	O	O
assommé	assommer	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
auditoire	auditoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
chacun	chacun	PRON	O	O	O
semblait	sembler	VERB	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
sortir	sortir	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
National	national	X	O	O	O
Gallery	gallery	X	O	O	O
,	,	PUNCT	O	O	O
porter	porter	VERB	O	O	O
la	le	DET	O	O	O
banquise	banquise	NOUN	O	O	O
sur	sur	ADP	O	O	O
ses	son	DET	O	O	O
épaules	épaule	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quatre	quatre	NUM	O	O	O
hommes	homme	NOUN	O	O	O
heureux	heureux	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
échapper	échapper	VERB	O	O	O
aux	à	ADP	O	O	O
frimas	frimas	NOUN	O	O	O
distillés	distiller	VERB	O	O	O
goutte	goutte	NOUN	O	O	O
à	à	ADP	O	O	O
goutte	goutte	NOUN	O	O	O
par	par	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
implacable	implacable	ADJ	O	O	O
orateur	orateur	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
rencontraient	rencontrer	VERB	O	O	O
sous	sou	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
entrée	entrée	NOUN	O	O	O
monumentale	monumental	ADJ	O	O	O
et	et	CCONJ	O	O	O
échangeaient	échanger	VERB	O	O	O
un	un	DET	O	O	O
shake	shake	NOUN	O	O	O
-	-	NOUN	O	O	O
