I	i	PUNCT	O	O	O
que	que	PRON	O	O	O
la	le	DET	O	O	O
municipalité	municipalité	NOUN	O	O	O
mettait	mettre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
disposition	disposition	NOUN	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
sociétés	société	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
est	être	AUX	O	O	O
de	de	ADP	O	O	O
rè^le	rè^le	NOUN	O	O	O
générale	général	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
France	france	PROPN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
municipalités	municipalité	NOUN	O	O	O
réservent	réserver	VERB	O	O	O
tous	tout	ADJ	O	O	O
leurs	leur	DET	O	O	O
plus	plus	ADV	O	O	O
vieux	vieux	ADJ	O	O	O
locaux	local	NOUN	O	O	O
délabrés	délabrer	VERB	O	O	O
pour	pour	ADP	O	O	O
y	y	PRON	O	O	O
loger	loger	VERB	O	O	O
les	le	DET	O	O	O
sociétés	société	NOUN	O	O	O
savantes	savant	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
science	science	NOUN	O	O	O
a	avoir	VERB	O	O	O
l'	le	DET	O	O	O
habitude	habitude	NOUN	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
contenter	contenter	VERB	O	O	O
de	de	ADP	O	O	O
peu	peu	ADV	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
théâtres	théâtre	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
musées	musée	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
casernes	caserne	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
prisons	prison	NOUN	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
exige	exiger	VERB	O	O	O
des	un	DET	O	O	O
bâtiments	bâtiment	NOUN	O	O	O
somptueux	somptueux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
lundi	lundi	NOUN	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
1er	premier	ADJ	O	O	O
du	de	ADP	O	O	O
mois	mois	NOUN	O	O	O
de	de	ADP	O	O	O
février	février	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
hyperpsychique	hyperpsychiqu	ADJ	O	O	O
de	de	ADP	O	O	O
Perpignan	perpignan	PROPN	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
contrairement	contrairement	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
habitude	habitude	NOUN	O	O	O
,	,	PUNCT	O	O	O
bondée	bonder	VERB	O	O	O
de	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
de	de	ADP	O	O	O
personnes	personne	NOUN	O	O	O
étrangères	étranger	ADJ	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
y	y	PRON	O	O	O
pressaient	presser	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
large	large	ADJ	O	O	O
table	table	NOUN	O	O	O
recouverte	recouvrir	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
tapis	tapis	NOUN	O	O	O
vert	vert	ADJ	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
sonnette	sonnette	NOUN	O	O	O
du	de	ADP	O	O	O
président	président	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
affluence	affluence	NOUN	O	O	O
extraordinaire	extraordinaire	ADJ	O	O	O
avait	avoir	VERB	O	O	O
pour	pour	ADP	O	O	O
cause	cause	NOUN	O	O	O
l'	le	DET	O	O	O
annonce	annonce	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
communication	communication	NOUN	O	O	O
que	que	PRON	O	O	O
devait	devoir	VERB	O	O	O
faire	faire	VERB	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
savant	savant	ADJ	O	O	O
professeur	professeur	NOUN	O	O	O
Collioure	collioure	PROPN	O	O	O
.	.	PUNCT	O	O	O

Que	que	PRON	O	O	O
devait	devoir	VERB	O	O	O
être	être	AUX	O	O	O
cette	ce	DET	O	O	O
communication	communication	NOUN	O	O	O
?	?	PUNCT	O	O	O

Nul	nul	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
répondre	répondre	VERB	O	O	O
à	à	ADP	O	O	O
cette	ce	DET	O	O	O
question	question	NOUN	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
garder	garder	VERB	O	O	O
le	le	DET	O	O	O
secret	secret	NOUN	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
bout	bout	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
Dieu	dieu	PROPN	O	O	O
sait	savoir	VERB	O	O	O
cependant	cependant	ADV	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
adroitement	adroitement	ADV	O	O	O
interrogé	interroger	VERB	O	O	O
depuis	depuis	ADP	O	O	O
une	un	DET	O	O	O
semaine	semaine	NOUN	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
collègues	collègue	NOUN	O	O	O
et	et	CCONJ	O	O	O
surtout	surtout	ADV	O	O	O
par	par	ADP	O	O	O
leurs	leur	DET	O	O	O
épouses	épouse	NOUN	O	O	O
!	!	PUNCT	O	O	O

L'	le	DET	O	O	O
émotion	émotion	NOUN	O	O	O
causée	causer	VERB	O	O	O
par	par	ADP	O	O	O
cette	ce	DET	O	O	O
future	futur	ADJ	O	O	O
communication	communication	NOUN	O	O	O
avait	avoir	AUX	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
presque	presque	ADV	O	O	O
révolutionné	révolutionner	VERB	O	O	O
la	le	DET	O	O	O
paisible	paisible	ADJ	O	O	O
cité	cité	NOUN	O	O	O
de	de	ADP	O	O	O
Perpignan	perpignan	PROPN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
curieuses	curieux	ADJ	O	O	O
par	par	ADP	O	O	O
nature	nature	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
étaient	être	AUX	O	O	O
surtout	surtout	ADV	O	O	O
endiablées	endiabler	VERB	O	O	O
pour	pour	ADP	O	O	O
connaître	connaître	VERB	O	O	O
le	le	DET	O	O	O
secret	secret	NOUN	O	O	O
de	de	ADP	O	O	O
Collioure	collioure	PROPN	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
commencer	commencer	VERB	O	O	O
la	le	DET	O	O	O
séance	séance	NOUN	O	O	O
on	on	PRON	O	O	O
n'	ne	ADV	O	O	O
attendait	attendre	VERB	O	O	O
plus	plus	ADV	O	O	O
que	que	ADV	O	O	O
la	le	DET	O	O	O
présence	présence	NOUN	O	O	O
du	de	ADP	O	O	O
président	président	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
illustre	illustre	ADJ	O	O	O
docteur	docteur	NOUN	O	O	O
Paradou	paradou	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	VERB	O	O	O
la	le	DET	O	O	O
manie	manie	NOUN	O	O	O
d'	de	ADP	O	O	O
arriver	arriver	VERB	O	O	O
toujours	toujours	ADV	O	O	O
en	en	ADP	O	O	O
retard	retard	NOUN	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
jour	jour	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	NOUN	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
retard	retard	NOUN	O	O	O
avait	avoir	VERB	O	O	O
le	le	DET	O	O	O
don	don	NOUN	O	O	O
d'	de	ADP	O	O	O
irriter	irriter	VERB	O	O	O
l'	le	DET	O	O	O
assemblée	assemblée	NOUN	O	O	O
qui	qui	PRON	O	O	O
commençait	commencer	VERB	O	O	O
à	à	ADP	O	O	O
murmurer	murmurer	VERB	O	O	O
.	.	PUNCT	O	O	O

Quelqu'	quelque	DET	O	O	O
un	un	PRON	O	O	O
proposait	proposer	VERB	O	O	O
même	même	ADV	O	O	O
d'	de	ADP	O	O	O
ouvrir	ouvrir	VERB	O	O	O
la	le	DET	O	O	O
séance	séance	NOUN	O	O	O
sans	sans	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
serra	serrer	VERB	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
à	à	ADP	O	O	O
tous	tout	ADJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
étaient	être	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
passage	passage	NOUN	O	O	O
et	et	CCONJ	O	O	O
vint	venir	VERB	O	O	O
prendre	prendre	VERB	O	O	O
place	place	NOUN	O	O	O
au	au	ADP	O	O	O
fauteuil	fauteuil	NOUN	O	O	O
présidentiel	présidentiel	ADJ	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
La	le	DET	O	O	O
séance	séance	NOUN	O	O	O
est	être	AUX	O	O	O
ouverte	ouvrir	VERB	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
suivant	suivant	ADP	O	O	O
la	le	DET	O	O	O
formule	formule	NOUN	O	O	O
usitée	usiter	VERB	O	O	O
en	en	ADP	O	O	O
pareille	pareil	ADJ	O	O	O
circonstance	circonstance	NOUN	O	O	O
;	;	PUNCT	O	O	O

la	le	DET	O	O	O
parole	parole	NOUN	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
secrétaire	secrétaire	NOUN	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
lecture	lecture	NOUN	O	O	O
du	de	ADP	O	O	O
procès	procès	NOUN	O	O	O
-	-	NOUN	O	O	O
verbal	verbal	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
dernière	dernier	ADJ	O	O	O
séance	séance	NOUN	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
secrétaire	secrétaire	NOUN	O	O	O
lit	lire	VERB	O	O	O
son	son	DET	O	O	O
procès	procès	NOUN	O	O	O
-	-	NOUN	O	O	O
verbal	verbal	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
intéresse	intéresser	VERB	O	O	O
guère	guère	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
allons	aller	VERB	O	O	O
jeter	jeter	VERB	O	O	O
un	un	DET	O	O	O
coup	coup	NOUN	O	O	O
d'	de	ADP	O	O	O
oeil	oeil	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
principaux	principal	ADJ	O	O	O
personnages	personnage	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
aurons	avoir	VERB	O	O	O
l'	le	DET	O	O	O
occasion	occasion	NOUN	O	O	O
de	de	ADP	O	O	O
retrouver	retrouver	VERB	O	O	O
plus	plus	ADV	O	O	O
tard	tard	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
suite	suite	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
récit	récit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Commençons	commencer	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	ADV	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
président	président	NOUN	O	O	O
:	:	PUNCT	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Paradou	paradou	PROPN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
docteur	docteur	NOUN	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
déjà	déjà	ADV	O	O	O
âgé	âgé	ADJ	O	O	O
,	,	PUNCT	O	O	O
ayant	avoir	AUX	O	O	O
certainement	certainement	ADV	O	O	O
dépassé	dépasser	VERB	O	O	O
la	le	DET	O	O	O
cinquantaine	cinquantaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
figure	figure	NOUN	O	O	O
rougeaude	rougeaud	ADJ	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
indécis	indécis	ADJ	O	O	O
et	et	CCONJ	O	O	O
fortement	fortement	ADV	O	O	O
atteints	atteindre	VERB	O	O	O
de	de	ADP	O	O	O
myopie	myopie	NOUN	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
cheveux	cheveu	NOUN	O	O	O
grisonnants	grisonnant	ADJ	O	O	O
et	et	CCONJ	O	O	O
bouclés	bouclé	ADJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	PRON	O	O	O
tendait	tendre	VERB	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
donner	donner	VERB	O	O	O
une	un	DET	O	O	O
physionomie	physionomie	NOUN	O	O	O
assez	assez	ADV	O	O	O
étrange	étrange	ADJ	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
une	un	DET	O	O	O
intelligence	intelligence	NOUN	O	O	O
au	au	ADP	O	O	O
-	-	ADV	O	O	O
dessus	dessus	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
moyenne	moyenne	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
acquis	acquérir	VERB	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
célébrité	célébrité	NOUN	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
seulement	seulement	ADV	O	O	O
à	à	ADP	O	O	O
Perpignan	perpignan	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
même	même	ADV	O	O	O
dans	dans	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
départements	département	NOUN	O	O	O
voisins	voisin	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
venait	venir	VERB	O	O	O
le	le	PRON	O	O	O
consulter	consulter	VERB	O	O	O
de	de	ADP	O	O	O
très	très	ADV	O	O	O
loin	loin	ADV	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
cas	cas	NOUN	O	O	O
graves	grave	ADJ	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
science	science	NOUN	O	O	O
médicale	médical	ADJ	O	O	O
était	être	AUX	O	O	O
réelle	réel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
seul	seul	ADJ	O	O	O
point	point	NOUN	O	O	O
critiquable	critiquable	ADJ	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
forte	fort	ADJ	O	O	O
dose	dose	NOUN	O	O	O
de	de	ADP	O	O	O
crédulité	crédulité	NOUN	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
surnaturel	surnaturel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
paraître	paraître	VERB	O	O	O
extraordinaire	extraordinaire	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
part	part	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
médecin	médecin	NOUN	O	O	O
,	,	PUNCT	O	O	O
très	très	ADV	O	O	O
enclin	enclin	ADJ	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
souvent	souvent	ADV	O	O	O
au	au	ADP	O	O	O
matérialisme	matérialisme	NOUN	O	O	O
et	et	CCONJ	O	O	O
niant	nier	VERB	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
touche	toucher	VERB	O	O	O
l'	le	DET	O	O	O
âme	âme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Para	para	PROPN	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
LA	le	DET	O	O	O
SCIENCE	science	NOUN	O	O	O
ILLUSTRÉE	illustré	ADJ	O	O	O
.	.	PUNCT	O	O	O

dou	dou	PROPN	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
exception	exception	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
croyait	croire	VERB	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
esprit	esprit	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
matière	matière	NOUN	O	O	O
et	et	CCONJ	O	O	O
acceptait	accepter	VERB	O	O	O
volontiers	volontiers	ADV	O	O	O
de	de	ADP	O	O	O
bonne	bon	ADJ	O	O	O
foi	foi	NOUN	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
tendait	tendre	VERB	O	O	O
à	à	ADP	O	O	O
confirmer	confirmer	VERB	O	O	O
ses	son	DET	O	O	O
convictions	conviction	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tel	tel	ADJ	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
le	le	DET	O	O	O
cas	cas	NOUN	O	O	O
du	de	ADP	O	O	O
vice	vice	NOUN	O	O	O
-	-	NOUN	O	O	O
président	président	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
hyperpsychique	hyperpsychiqu	ADJ	O	O	O
de	de	ADP	O	O	O
Perpignan	perpignan	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
sieur	sieur	NOUN	O	O	O
Soleihas	soleihas	PROPN	O	O	O
,	,	PUNCT	O	O	O
opticien	opticien	NOUN	O	O	O
de	de	ADP	O	O	O
