fut	O
enthusias	O
-	O
mée	O
.	O
	
Cette	O
promenade	O
resta	O
toujours	O
gravée	O
dans	O
sa	O
mémoire	O
,	O
et	O
la	O
petite	O
y	O
pensait	O
encore	O
quelques	O
jours	O
avant	O
de	O
mourir	O
.	O
....	O
avec	O
cinquante	O
francs	O
seulement	O
on	O
pouvait	O
entrer	O
sous	O
une	O
cloche	O
de	O
verre	O
et	O
s	O
'	O
asseoir	O
sur	O
un	O
vrai	O
nid	O
de	O
fourmis	O
.	O
	
Oui	O
,	O
je	O
le	O
répète	O
,	O
c	O
'	O
était	O
le	O
bon	O
temps	O
,	O
conclut	O
	
Garwell	B-PER
.	O
	
Les	O
hommes	O
de	O
ma	O
génération	O
n	O
'	O
allaient	O
pas	O
chercher	O
midi	O
à	O
quatorze	O
heures	O
,	O
ils	O
vivaient	O
simplement	O
,	O
et	O
tout	O
allait	O
pour	O
le	O
mieux	O
.	O
»	O
	
Nous	O
hochâmes	O
la	O
tête	O
et	O
attendîmes	O
qu	O
'	O
une	O
onde	O
électrique	O
qui	O
desservait	O
notre	O
quartier	O
nous	O
transportât	O
dans	O
notre	O
lit	O
.	O
