CHAPITRE	chapitrer	AUX	O	O	O
Maoulideck	maoulideck	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
quelques	quelque	DET	O	O	O
pas	pas	ADV	O	O	O
que	que	SCONJ	O	O	O
soudain	soudain	ADV	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêter	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	NOUN	O	O	O
Et	et	CCONJ	O	O	O
Farenheit	farenheit	NOUN	O	O	O
!	!	PUNCT	O	O	O

exclama	exclama	ADJ	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	DET	O	O	O
préoccupé	préoccuper	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
état	état	NOUN	O	O	O
d'	de	ADP	O	O	O
Ossipoff	ossipoff	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
de	de	ADP	O	O	O
Gontran	gontran	PROPN	O	O	O
,	,	PUNCT	O	O	O
Fricoulet	fricoulet	PROPN	O	O	O
avait	avoir	AUX	O	O	O
totalement	totalement	ADV	O	O	O
oublié	oublier	VERB	O	O	O
l'	le	DET	O	O	O
Américain	américain	PROPN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
souvenir	souvenir	NOUN	O	O	O
lui	luire	PRON	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
